datetime,pm25_level,solar_radiation,boundary_layer_height,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,humidity,precip,precipprob,precipcover,windspeed,pressure,conditions
2019-06-22,62.5,244.79501,1312.8359,40.2,28.2,35.0,45.0,30.3,38.5,45.0,0.0,0.0,0.0,16.6,1000.9,Clear
2019-06-23,35.583333333333336,229.85602,1064.1123,40.1,29.0,34.7,48.7,32.7,40.8,53.6,0.0,0.0,0.0,18.4,1001.2,Clear
2019-06-24,24.08333333333333,216.45618,815.639,35.2,28.0,31.1,44.6,31.2,37.0,66.4,0.0,0.0,0.0,17.7,1003.2,Partially cloudy
2019-06-25,53.708333333333336,210.12244,773.00885,38.8,28.9,33.3,47.9,32.7,39.9,60.0,0.0,0.0,0.0,13.0,1002.2,Partially cloudy
2019-06-26,63.875,234.50003,1082.9299,41.2,30.8,35.9,48.8,34.5,42.0,48.7,0.0,0.0,0.0,18.3,999.5,Partially cloudy
2019-06-27,56.22222222222222,234.82733,1157.7734,39.0,30.1,35.0,45.4,33.7,39.1,46.5,0.0,0.0,0.0,15.4,997.6,Partially cloudy
2019-06-28,58.083333333333336,225.36337,1209.1699,41.4,28.6,35.2,45.9,31.2,38.5,43.4,0.0,0.0,0.0,19.0,996.6,Partially cloudy
2019-06-29,57.41666666666666,204.18651,1286.4406,42.2,31.3,37.4,48.7,32.4,40.7,36.6,0.0,0.0,0.0,22.0,995.7,Partially cloudy
2019-06-30,67.95833333333333,220.55875,1081.5647,42.3,32.1,37.5,48.7,34.7,41.6,38.5,0.0,0.0,0.0,21.0,996.0,Partially cloudy
2019-07-01,56.94736842105263,221.91096,909.33673,41.2,31.6,36.2,49.1,33.6,40.7,42.6,0.0,0.0,0.0,14.8,997.4,Partially cloudy
2019-07-02,62.85714285714285,221.14375,1034.745,41.0,31.3,35.4,53.0,32.9,41.7,48.4,0.0,0.0,0.0,14.8,998.5,Partially cloudy
2019-07-03,32.523809523809526,204.85283,901.3792,38.5,30.7,34.8,49.1,36.5,41.6,54.1,0.0,0.0,0.0,20.5,999.2,Partially cloudy
2019-07-04,32.458333333333336,168.30937,530.6201,37.0,27.0,31.7,45.8,31.2,38.4,69.6,1.236,100.0,8.33,18.4,998.2,"Rain, Partially cloudy"
2019-07-05,44.875,152.40196,455.79828,34.0,28.0,29.8,43.5,33.5,36.5,78.6,21.565,100.0,8.33,24.1,996.5,"Rain, Partially cloudy"
2019-07-06,31.4375,162.87047,529.4261,36.5,27.5,31.9,46.2,31.7,38.8,68.6,0.0,0.0,0.0,11.3,995.1,Partially cloudy
2019-07-07,34.916666666666664,214.07243,548.75464,35.8,28.4,31.8,46.9,33.6,39.1,68.4,0.0,0.0,0.0,18.4,995.9,Partially cloudy
2019-07-08,49.79166666666666,220.16191,717.4332,36.0,29.0,32.7,49.0,33.6,40.7,66.9,0.1,100.0,4.17,14.8,996.1,"Rain, Partially cloudy"
2019-07-09,44.625,157.5186,457.75763,34.0,29.0,31.2,43.0,32.7,38.3,70.1,0.34,100.0,4.17,15.1,996.0,"Rain, Partially cloudy"
2019-07-10,76.375,185.18356,641.4191,37.2,29.1,33.6,47.0,35.6,41.4,63.2,0.0,0.0,0.0,17.3,995.0,Partially cloudy
2019-07-11,75.79166666666667,213.93143,926.72687,39.0,32.0,35.1,49.6,34.9,42.3,53.4,0.0,0.0,0.0,22.7,995.4,Partially cloudy
2019-07-12,71.18181818181819,207.29701,952.27466,38.1,31.5,34.7,46.7,36.8,41.9,55.7,0.0,0.0,0.0,19.9,997.8,Partially cloudy
2019-07-13,60.625,224.55244,1181.7385,39.2,32.0,35.2,47.6,35.8,41.6,51.4,0.0,0.0,0.0,23.3,998.4,Partially cloudy
2019-07-14,63.79166666666666,210.85524,1053.1473,37.4,30.8,34.0,48.6,34.1,40.8,56.2,0.0,0.0,0.0,18.4,997.4,Partially cloudy
2019-07-15,43.38095238095238,165.59698,724.3962,34.4,23.8,28.7,43.2,23.8,32.6,77.0,28.552,100.0,4.17,29.4,997.4,"Rain, Partially cloudy"
2019-07-16,34.34782608695652,91.36698,430.25055,36.0,25.7,28.8,41.8,25.7,33.3,78.6,2.642,100.0,8.33,14.8,1000.7,"Rain, Partially cloudy"
2019-07-17,34.31818181818182,154.63358,381.35522,31.8,24.0,27.5,36.8,24.0,30.2,85.0,19.911,100.0,12.5,14.8,1001.8,"Rain, Partially cloudy"
2019-07-18,28.58333333333333,185.45056,365.0102,30.0,23.0,26.9,36.0,23.0,29.3,86.5,21.709,100.0,16.67,11.2,1001.8,"Rain, Partially cloudy"
2019-07-19,58.59090909090909,191.48714,553.6373,36.0,26.2,31.0,43.7,26.2,36.9,70.6,0.0,0.0,0.0,9.6,1001.5,Partially cloudy
2019-07-20,43.79166666666666,176.4059,484.9457,35.7,26.0,30.1,44.5,26.0,36.9,79.9,9.747,100.0,4.17,26.0,1002.4,"Rain, Partially cloudy"
2019-07-21,42.91666666666666,101.510086,500.12836,36.2,25.8,29.8,46.0,25.8,36.0,82.8,42.876,100.0,4.17,14.8,1001.9,"Rain, Partially cloudy"
2019-07-22,51.91666666666666,166.08385,441.3857,35.8,27.2,30.7,49.6,32.3,39.5,82.0,3.403,100.0,4.17,19.1,1000.7,"Rain, Partially cloudy"
2019-07-23,65.29166666666667,164.06682,557.7414,37.2,29.4,33.3,50.1,36.2,43.8,70.2,0.0,0.0,0.0,16.7,999.3,Partially cloudy
2019-07-24,57.29166666666666,178.87424,363.3025,38.2,27.9,32.7,49.9,32.3,42.6,71.9,17.863,100.0,8.33,24.1,997.9,"Rain, Partially cloudy"
2019-07-25,20.70833333333333,61.168285,366.36945,29.8,27.0,28.3,35.9,30.6,33.4,83.6,0.515,100.0,8.33,14.6,1000.0,"Rain, Partially cloudy"
2019-07-26,29.70833333333333,74.18445,330.69067,31.6,26.8,28.1,41.2,30.6,33.4,88.5,10.149,100.0,12.5,14.8,998.1,"Rain, Partially cloudy"
2019-07-27,23.291666666666668,129.71916,543.64514,31.8,26.0,28.1,40.7,26.0,33.4,90.4,3.046,100.0,12.5,16.6,997.9,"Rain, Partially cloudy"
2019-07-28,18.70833333333333,134.22636,684.7025,33.7,26.8,29.3,44.5,30.3,36.3,84.5,5.403,100.0,4.17,16.6,999.7,"Rain, Partially cloudy"
2019-07-29,18.08333333333333,196.7715,662.36383,35.6,28.0,30.9,47.3,33.5,39.1,76.8,0.0,0.0,0.0,16.6,1001.2,Partially cloudy
2019-07-30,25.0,134.88063,562.65564,34.6,28.0,30.7,45.1,32.7,38.4,75.8,0.0,0.0,0.0,14.8,1001.0,Partially cloudy
2019-07-31,25.875,75.25918,502.81393,33.9,28.0,30.8,44.5,33.4,38.6,76.9,5.2,100.0,16.67,20.5,1000.0,"Rain, Partially cloudy"
2019-08-01,29.83333333333333,117.07119,462.65918,35.9,28.8,31.9,48.9,35.0,40.8,73.2,0.0,0.0,0.0,12.6,999.6,Partially cloudy
2019-08-02,33.041666666666664,106.21262,425.5661,34.6,28.0,30.1,45.5,33.9,37.8,80.0,1.494,100.0,4.17,13.8,998.8,"Rain, Partially cloudy"
2019-08-03,35.375,102.330826,343.27646,32.4,28.0,29.2,42.9,33.5,36.5,85.1,2.282,100.0,8.33,11.5,998.8,"Rain, Partially cloudy"
2019-08-04,50.54166666666666,109.9526,294.05322,35.2,27.9,30.0,45.9,33.5,38.8,85.3,3.966,100.0,4.17,10.8,997.7,"Rain, Partially cloudy"
2019-08-05,48.333333333333336,150.88535,367.51376,36.4,28.0,30.9,46.7,34.5,40.8,82.9,0.415,100.0,4.17,11.2,996.1,"Rain, Partially cloudy"
2019-08-06,27.791666666666668,131.21057,308.4215,30.0,24.4,27.8,42.2,24.4,33.8,94.2,35.527,100.0,12.5,16.6,996.6,"Rain, Partially cloudy"
2019-08-07,30.666666666666668,134.53003,350.89853,33.8,26.8,30.0,44.5,30.5,37.5,81.8,0.0,0.0,0.0,14.8,996.4,Partially cloudy
2019-08-08,21.916666666666668,171.41023,508.3382,37.5,28.0,32.1,49.2,33.5,41.4,73.7,0.0,0.0,0.0,14.1,995.9,Partially cloudy
2019-08-09,12.625,151.13496,1058.1073,33.7,29.0,31.1,44.2,32.7,38.6,71.7,0.766,100.0,4.17,21.2,998.1,"Rain, Partially cloudy"
2019-08-10,14.5,171.03719,713.16833,33.6,27.0,30.2,43.2,31.2,37.5,78.7,0.0,0.0,0.0,22.3,998.9,Partially cloudy
2019-08-11,23.5,175.16234,505.89252,36.0,27.0,31.8,46.4,31.2,39.8,72.2,0.0,0.0,0.0,11.3,1000.2,Partially cloudy
2019-08-12,20.0,176.33592,418.53888,35.0,28.0,30.6,47.1,32.7,39.7,80.8,1.111,100.0,12.5,11.2,1000.4,"Rain, Partially cloudy"
2019-08-13,21.5,153.82619,368.89194,35.0,27.0,29.7,45.2,31.2,37.2,85.3,12.24,100.0,4.17,17.7,1000.8,"Rain, Partially cloudy"
2019-08-14,30.666666666666668,103.1059,312.84943,33.8,26.0,29.4,45.1,26.0,37.0,87.5,8.585,100.0,4.17,10.1,1001.9,"Rain, Partially cloudy"
2019-08-15,29.291666666666668,150.24525,675.8939,34.4,25.3,30.4,45.1,25.3,38.5,81.0,6.942,100.0,4.17,18.3,1001.5,"Rain, Partially cloudy"
2019-08-16,16.375,146.90729,784.7135,31.8,27.0,29.0,41.1,30.6,35.3,83.0,1.761,100.0,8.33,20.5,999.8,"Rain, Partially cloudy"
2019-08-17,9.5,56.348053,565.74805,28.0,26.0,26.9,34.5,26.0,29.9,93.0,11.342,100.0,16.67,16.6,999.2,"Rain, Partially cloudy"
2019-08-18,14.0,64.9228,408.8492,29.7,25.9,27.3,36.8,25.9,30.3,90.8,33.009,100.0,16.67,17.1,1002.9,"Rain, Partially cloudy"
2019-08-19,37.04166666666666,141.08667,347.14865,33.8,25.8,29.9,40.6,25.8,35.1,76.2,0.045,100.0,4.17,14.8,1005.0,"Rain, Partially cloudy"
2019-08-20,45.23529411764706,187.4626,530.65594,34.8,28.0,30.6,42.0,33.5,37.2,75.3,0.0,0.0,0.0,16.6,1004.3,Partially cloudy
2019-08-21,44.95454545454545,219.30107,497.68832,35.8,27.0,31.2,44.3,31.2,38.0,72.2,0.0,0.0,0.0,12.9,1002.8,Partially cloudy
2019-08-22,48.38461538461539,195.73726,367.18445,34.3,26.8,29.5,43.3,29.6,34.7,74.9,0.17,100.0,4.17,11.2,1003.3,"Rain, Partially cloudy"
2019-08-23,52.36363636363637,184.22015,350.58975,35.8,27.0,31.0,44.1,30.1,37.2,69.9,0.51,100.0,4.17,15.7,1003.0,"Rain, Partially cloudy"
2019-08-24,67.85714285714286,162.63838,377.52002,33.0,27.9,30.4,42.8,32.7,37.9,76.7,0.299,100.0,4.17,13.3,1003.2,"Rain, Partially cloudy"
2019-08-25,27.378903693314637,66.922424,402.966,33.5,26.0,28.4,41.4,26.0,33.0,84.2,2.469,100.0,8.33,13.0,1003.8,"Rain, Partially cloudy"
2019-08-26,19.53846153846154,168.38208,438.72223,34.7,26.0,30.5,44.5,26.0,36.4,75.0,0.0,0.0,0.0,13.3,1003.5,Partially cloudy
2019-08-27,38.75,185.65698,417.39056,35.9,28.0,32.0,46.6,32.7,39.6,69.9,0.0,0.0,0.0,12.3,1002.4,Partially cloudy
2019-08-28,36.583333333333336,203.70212,483.54837,37.6,28.0,32.6,48.2,32.7,40.9,68.7,0.0,0.0,0.0,11.8,1003.4,Partially cloudy
2019-08-29,32.041666666666664,179.27654,489.392,37.5,29.0,32.3,48.3,33.6,40.7,69.4,0.0,0.0,0.0,14.8,1004.5,Partially cloudy
2019-08-30,33.583333333333336,190.59093,393.55817,35.8,28.0,31.9,45.8,31.9,40.1,70.9,0.0,0.0,0.0,9.0,1002.0,Partially cloudy
2019-08-31,45.79166666666666,194.93181,445.98633,35.8,30.0,32.3,45.4,37.4,41.0,69.7,0.809,100.0,4.17,9.8,999.9,"Rain, Partially cloudy"
2019-09-01,29.625,131.0138,377.5037,32.8,27.0,29.9,41.0,30.2,36.8,78.9,0.34,100.0,4.17,19.1,1002.2,"Rain, Partially cloudy"
2019-09-02,47.25,172.36679,366.65985,35.8,27.0,31.4,46.9,30.6,38.8,72.8,0.0,0.0,0.0,10.6,1002.3,Partially cloudy
2019-09-03,67.16666666666667,167.8841,416.43274,35.8,29.0,31.9,46.4,35.6,40.6,72.8,0.0,0.0,0.0,10.8,1001.1,Partially cloudy
2019-09-04,73.79166666666667,121.33034,375.69727,35.6,29.0,31.4,48.9,35.6,40.9,76.9,0.0,0.0,0.0,13.0,1000.8,Partially cloudy
2019-09-05,29.666666666666668,170.60416,453.47437,35.5,28.0,31.0,46.5,33.5,39.1,76.3,0.0,0.0,0.0,18.4,1001.1,Partially cloudy
2019-09-06,28.416666666666668,171.80489,477.00534,36.2,29.0,30.8,47.1,34.1,38.4,75.5,0.03,100.0,4.17,18.4,1000.3,"Rain, Partially cloudy"
2019-09-07,28.125,135.82301,412.05423,34.8,27.0,30.1,45.7,30.6,37.4,79.4,39.98,100.0,4.17,14.8,1000.9,"Rain, Partially cloudy"
2019-09-08,32.208333333333336,176.8719,417.95288,35.2,27.0,31.0,45.0,30.6,38.2,75.0,39.98,100.0,4.17,13.0,1002.4,"Rain, Partially cloudy"
2019-09-09,51.91666666666666,170.2148,421.81622,36.2,29.0,32.3,44.0,35.6,39.8,67.2,0.0,0.0,0.0,14.8,1001.0,Partially cloudy
2019-09-10,57.75,199.19998,377.08957,36.7,28.4,32.6,44.7,34.7,39.6,65.1,0.0,0.0,0.0,11.2,1000.3,Partially cloudy
2019-09-11,74.0,194.45285,323.67627,38.0,29.0,33.0,46.6,34.5,40.5,64.5,0.0,0.0,0.0,9.4,1001.3,Partially cloudy
2019-09-12,53.875,119.15266,520.7478,36.6,30.0,32.3,49.8,37.4,42.0,72.2,0.0,0.0,0.0,20.6,1002.9,Partially cloudy
2019-09-13,29.30434782608696,167.6811,501.3845,35.8,28.0,31.8,47.2,34.5,40.2,73.3,0.0,0.0,0.0,13.0,1003.8,Partially cloudy
2019-09-14,25.25,131.23712,570.5315,34.8,28.0,31.2,44.1,31.9,38.3,71.7,0.0,0.0,0.0,14.1,1004.8,Partially cloudy
2019-09-15,36.875,132.47176,349.21118,33.6,28.0,30.1,44.1,32.7,37.4,78.2,1.835,100.0,8.33,13.0,1004.8,"Rain, Partially cloudy"
2019-09-16,55.41666666666666,180.04037,354.53854,36.0,27.9,31.5,44.3,33.5,38.5,71.6,0.0,0.0,0.0,9.4,1003.4,Partially cloudy
2019-09-17,56.208333333333336,128.36958,270.6103,36.0,28.0,31.4,43.9,33.5,37.5,68.1,0.493,100.0,8.33,14.1,1004.2,"Rain, Partially cloudy"
2019-09-18,33.375,145.47455,516.3395,34.7,26.8,30.3,43.8,29.2,35.3,69.0,0.1,100.0,4.17,18.4,1008.1,"Rain, Partially cloudy"
2019-09-19,19.95833333333333,149.03917,505.98404,31.8,25.9,28.5,37.4,25.9,31.9,75.7,0.03,100.0,4.17,16.6,1010.4,"Rain, Partially cloudy"
2019-09-20,30.916666666666668,165.38441,410.4925,34.6,25.8,29.7,42.3,25.8,33.6,72.0,0.0,0.0,0.0,13.0,1008.7,Partially cloudy
2019-09-21,34.25,149.43086,260.4657,34.6,24.0,28.4,42.0,24.0,31.9,79.3,24.494,100.0,4.17,13.4,1007.7,"Rain, Partially cloudy"
2019-09-22,22.75,137.84842,326.41083,29.0,24.0,26.4,33.4,24.0,27.9,85.3,0.03,100.0,4.17,15.8,1009.6,"Rain, Partially cloudy"
2019-09-23,31.041666666666668,139.70885,392.22537,31.8,24.0,27.4,37.0,24.0,29.8,79.1,0.0,0.0,0.0,11.2,1010.8,Partially cloudy
2019-09-24,32.666666666666664,161.21523,475.4504,33.6,24.4,28.2,39.7,24.4,31.1,75.5,0.0,0.0,0.0,12.9,1011.0,Partially cloudy
2019-09-25,29.70833333333333,155.33264,516.69794,34.6,24.0,28.4,40.0,24.0,30.9,75.5,0.0,0.0,0.0,11.8,1012.2,Partially cloudy
2019-09-26,16.791666666666668,153.48221,679.86804,33.1,26.0,28.7,39.7,26.0,32.0,75.0,0.0,0.0,0.0,16.6,1012.5,Partially cloudy
2019-09-27,11.916666666666666,111.10194,681.90674,31.6,25.0,27.7,37.2,25.0,30.3,77.7,0.0,0.0,0.0,14.8,1011.3,Partially cloudy
2019-09-28,17.166666666666668,129.0279,606.698,31.7,24.8,27.5,37.0,24.8,29.8,77.8,0.0,0.0,0.0,18.4,1009.5,Partially cloudy
2019-09-29,13.541666666666666,54.218517,389.05328,30.8,24.0,26.8,35.6,24.0,28.6,80.6,0.305,100.0,4.17,14.4,1010.2,"Rain, Partially cloudy"
2019-09-30,27.416666666666668,121.33646,387.08423,30.9,24.0,26.8,36.9,24.0,28.6,80.7,0.299,100.0,4.17,14.8,1009.2,"Rain, Partially cloudy"
2019-10-01,29.58333333333333,114.8638,330.63086,31.9,24.0,27.5,37.5,24.0,29.8,79.0,0.299,100.0,4.17,11.2,1008.4,"Rain, Partially cloudy"
2019-10-02,36.625,148.02637,357.95932,32.8,23.0,28.0,37.5,23.0,29.8,73.6,0.0,0.0,0.0,7.7,1009.6,Partially cloudy
2019-10-03,49.66666666666666,176.45837,204.75293,34.1,21.5,27.9,37.7,21.5,29.6,72.2,44.312,100.0,8.33,16.7,1009.8,"Rain, Partially cloudy"
2019-10-04,46.375,169.15717,364.50037,30.8,22.6,26.2,34.9,22.6,27.4,76.9,0.0,0.0,0.0,15.0,1010.9,Partially cloudy
2019-10-05,36.333333333333336,180.78743,304.19986,31.8,22.0,26.6,33.0,22.0,27.1,65.4,0.0,0.0,0.0,15.4,1010.7,Partially cloudy
2019-10-06,54.1875,183.79019,300.31982,32.8,22.0,26.9,34.6,22.0,27.5,66.8,0.0,0.0,0.0,11.3,1011.2,Partially cloudy
2019-10-07,53.54166666666666,176.30516,372.64142,31.6,23.0,26.9,33.0,23.0,27.4,67.2,0.0,0.0,0.0,17.3,1012.5,Partially cloudy
2019-10-08,40.41666666666666,180.4534,347.43137,31.6,21.0,26.4,32.0,21.0,26.6,61.4,0.0,0.0,0.0,15.1,1011.9,Clear
2019-10-09,72.625,163.73895,377.06754,33.4,21.5,27.1,33.5,21.5,27.7,62.9,0.0,0.0,0.0,7.9,1011.7,Clear
2019-10-10,86.73913043478261,174.83258,422.9014,33.7,21.6,27.2,33.8,21.6,27.5,60.1,0.0,0.0,0.0,11.2,1011.2,Clear
2019-10-11,117.625,177.67506,377.33673,32.6,21.1,26.9,32.6,21.1,27.2,61.9,0.0,0.0,0.0,9.3,1010.7,Clear
2019-10-12,59.0,172.9265,391.18268,32.8,22.0,27.4,34.6,22.0,28.1,63.8,0.0,0.0,0.0,9.4,1011.7,Clear
2019-10-13,59.0,172.2683,466.35602,32.8,22.0,27.2,34.6,22.0,27.9,62.4,0.0,0.0,0.0,9.0,1012.1,Clear
2019-10-14,59.0,171.98,377.57025,33.8,21.4,27.0,35.3,21.4,27.8,63.9,0.0,0.0,0.0,7.2,1012.9,Clear
2019-10-15,104.08333333333331,168.03958,365.9183,33.8,21.5,27.4,35.7,21.5,28.3,63.4,0.0,0.0,0.0,9.4,1013.6,Clear
2019-10-16,132.41666666666666,168.21355,378.902,33.6,22.6,27.9,35.7,22.6,29.0,65.3,0.134,100.0,4.17,8.2,1013.8,Rain
2019-10-17,106.83333333333331,156.80559,445.20087,33.0,22.7,27.5,35.3,22.7,28.5,65.3,0.0,0.0,0.0,9.4,1013.5,Clear
2019-10-18,82.25,162.2156,402.80103,33.8,22.2,27.4,36.6,22.2,28.3,59.9,0.0,0.0,0.0,37.1,1013.7,Clear
2019-10-19,77.70833333333333,161.53242,203.61803,32.0,21.7,26.6,33.5,21.7,27.2,58.9,0.0,0.0,0.0,13.0,1015.2,Partially cloudy
2019-10-20,95.29166666666669,173.5528,361.86108,31.8,20.0,25.9,31.0,20.0,25.8,57.7,0.0,0.0,0.0,12.1,1014.9,Partially cloudy
2019-10-21,109.29166666666669,171.20552,353.77933,31.6,18.6,24.8,31.1,18.6,24.7,57.1,0.0,0.0,0.0,16.6,1013.2,Partially cloudy
2019-10-22,88.82608695652173,170.97615,424.1011,30.8,18.0,24.0,30.0,18.0,23.9,57.2,0.0,0.0,0.0,14.1,1010.3,Partially cloudy
2019-10-23,102.70833333333331,168.97998,388.2973,31.8,17.8,24.5,31.5,17.8,24.5,56.6,0.0,0.0,0.0,11.5,1009.7,Clear
2019-10-24,139.0,163.61568,325.48495,31.0,18.6,24.7,31.5,18.6,24.8,63.0,0.0,0.0,0.0,7.6,1010.6,Clear
2019-10-25,114.08333333333331,160.70605,367.80032,30.5,19.5,24.5,30.6,19.5,24.7,62.1,0.0,0.0,0.0,11.1,1012.0,Clear
2019-10-26,127.70833333333331,159.65416,384.86383,30.0,18.6,24.3,30.6,18.6,24.5,64.2,0.0,0.0,0.0,9.4,1013.4,Clear
2019-10-27,175.58333333333334,163.73978,377.61395,31.1,18.9,24.5,30.5,18.9,24.4,60.2,0.0,0.0,0.0,15.4,1012.9,Clear
2019-10-28,242.1904761904762,157.59613,327.0747,29.8,18.9,24.3,29.8,18.9,24.3,59.2,0.0,0.0,0.0,11.2,1013.4,Clear
2019-10-29,265.5833333333333,120.58919,332.9198,28.6,19.7,23.9,29.7,19.7,24.2,69.2,0.0,0.0,0.0,5.4,1014.2,Partially cloudy
2019-10-30,252.25,130.8394,344.15482,30.6,20.7,24.9,31.0,20.7,25.0,62.8,0.0,0.0,0.0,9.4,1012.8,Partially cloudy
2019-10-31,298.3333333333333,154.79446,291.46063,31.8,18.7,24.3,31.4,18.7,24.4,64.2,0.0,0.0,0.0,11.2,1012.1,Partially cloudy
2019-11-01,378.3636363636364,149.43398,254.20901,31.6,18.4,24.8,32.8,18.4,25.3,67.0,0.0,0.0,0.0,11.2,1012.2,Partially cloudy
2019-11-02,340.5416666666667,137.03271,338.47556,29.0,20.0,23.9,30.1,20.0,24.1,71.2,0.045,100.0,4.17,16.0,1013.9,"Rain, Partially cloudy"
2019-11-03,586.875,140.16658,396.2142,27.0,19.0,22.8,27.8,19.0,22.8,77.7,0.255,100.0,4.17,15.8,1014.7,"Rain, Partially cloudy"
2019-11-04,265.85,152.76035,420.46487,29.0,19.0,23.4,29.2,19.0,23.5,68.7,0.0,0.0,0.0,13.6,1014.4,Partially cloudy
2019-11-05,188.95833333333331,154.4025,440.8078,29.8,18.0,23.3,29.3,18.0,23.2,58.8,0.0,0.0,0.0,21.5,1011.6,Clear
2019-11-06,92.54166666666669,149.50522,437.77417,31.6,16.6,23.6,30.5,16.6,23.4,52.8,0.0,0.0,0.0,11.2,1009.4,Partially cloudy
2019-11-07,205.33333333333331,86.94048,289.8723,24.7,18.0,21.0,24.7,18.0,21.0,71.8,0.771,100.0,8.33,14.8,1010.8,"Rain, Partially cloudy"
2019-11-08,150.875,128.91194,241.82907,29.4,17.2,22.2,29.0,17.2,22.2,69.3,0.3,100.0,4.17,11.2,1013.5,"Rain, Partially cloudy"
2019-11-09,143.79166666666666,149.02507,246.58777,29.3,16.0,22.1,28.6,16.0,22.0,63.6,0.0,0.0,0.0,16.6,1014.2,Clear
2019-11-10,189.45833333333331,148.13583,238.43593,28.6,16.2,21.2,28.0,16.2,21.2,60.1,0.0,0.0,0.0,13.3,1014.3,Clear
2019-11-11,248.33333333333331,141.78487,244.51176,27.7,14.8,20.8,27.2,14.8,20.8,56.1,0.0,0.0,0.0,11.2,1013.1,Partially cloudy
2019-11-12,378.5,148.67027,191.42932,27.0,14.0,20.0,26.6,14.0,20.0,58.2,0.0,0.0,0.0,13.0,1014.1,Clear
2019-11-13,408.2083333333333,130.66551,170.62915,28.0,14.6,20.8,27.4,14.6,20.8,62.8,0.0,0.0,0.0,9.4,1016.0,Partially cloudy
2019-11-14,399.875,126.71048,181.82997,26.0,16.8,20.9,26.0,16.8,20.9,69.7,0.0,0.0,0.0,9.4,1016.7,Partially cloudy
2019-11-15,460.1304347826087,127.78658,236.35335,27.4,17.0,21.3,27.7,17.0,21.3,70.6,0.0,0.0,0.0,9.4,1015.8,Partially cloudy
2019-11-16,178.91666666666666,141.10431,490.93707,28.8,17.8,21.8,28.6,17.8,21.8,63.2,0.0,0.0,0.0,22.3,1015.6,Partially cloudy
2019-11-17,100.58333333333331,143.03189,465.9914,28.6,15.0,21.1,28.2,15.0,21.1,63.9,0.0,0.0,0.0,16.6,1015.5,Clear
2019-11-18,98.66666666666669,143.80824,359.04785,25.0,15.0,19.6,25.0,15.0,19.6,66.6,0.0,0.0,0.0,18.4,1015.0,Partially cloudy
2019-11-19,119.0,142.0914,319.1065,26.3,13.9,19.7,26.3,13.9,19.7,63.0,0.0,0.0,0.0,11.2,1014.3,Clear
2019-11-20,140.45833333333334,139.70032,263.62335,27.4,14.1,19.8,27.2,14.1,19.8,63.1,0.0,0.0,0.0,9.4,1014.7,Clear
2019-11-21,198.22727272727272,137.29587,277.20773,27.9,13.8,19.8,27.4,13.8,19.8,64.2,0.0,0.0,0.0,9.4,1016.7,Partially cloudy
2019-11-22,172.125,135.52116,261.7397,27.1,14.0,21.0,27.3,14.0,21.0,59.3,0.0,0.0,0.0,9.4,1016.8,Partially cloudy
2019-11-23,128.45833333333334,109.11757,234.29594,26.2,15.4,20.6,26.2,15.4,20.6,63.0,0.0,0.0,0.0,13.0,1016.4,Partially cloudy
2019-11-24,110.0,115.86847,225.86789,26.2,15.0,20.6,26.2,15.0,20.6,66.9,0.0,0.0,0.0,13.0,1015.7,Partially cloudy
2019-11-25,115.5,132.26915,215.54718,27.0,15.2,20.9,26.7,15.2,20.8,65.7,0.0,0.0,0.0,9.4,1016.1,Partially cloudy
2019-11-26,98.33333333333331,111.592064,228.63762,28.0,17.1,22.1,27.8,17.1,22.1,60.1,0.0,0.0,0.0,18.4,1015.5,Partially cloudy
2019-11-27,63.125,111.96276,230.64449,26.5,15.9,20.6,26.5,15.9,20.6,70.4,0.0,0.0,0.0,16.6,1015.5,Partially cloudy
2019-11-28,32.416666666666664,88.6658,369.20242,22.4,16.8,19.1,22.4,16.8,19.1,75.3,0.119,100.0,4.17,22.3,1016.4,"Rain, Partially cloudy"
2019-11-29,56.29166666666666,91.33693,244.05186,24.2,14.1,18.4,24.2,14.1,18.4,76.6,0.0,0.0,0.0,11.2,1016.9,Clear
2019-11-30,106.5,130.3135,325.0955,21.9,13.0,16.8,21.9,13.0,16.8,82.3,0.0,0.0,0.0,13.5,1017.3,Clear
2019-12-01,132.25,135.70625,293.99408,22.8,11.2,16.5,22.8,11.2,16.5,73.1,0.0,0.0,0.0,16.6,1016.9,Clear
2019-12-02,131.875,135.8873,280.9318,22.6,10.2,15.8,22.6,10.2,15.8,68.8,0.0,0.0,0.0,18.4,1017.6,Clear
2019-12-03,128.5,137.04506,201.70538,23.9,10.0,16.0,23.9,8.7,16.0,60.2,0.0,0.0,0.0,16.6,1016.8,Clear
2019-12-04,127.875,134.77245,141.45181,23.2,9.2,16.2,23.2,8.7,16.2,59.9,0.0,0.0,0.0,9.4,1018.9,Partially cloudy
2019-12-05,247.54166666666663,125.514465,183.65305,22.4,9.1,16.0,22.4,9.1,16.0,65.8,0.0,0.0,0.0,9.4,1021.0,Partially cloudy
2019-12-06,253.20833333333331,106.99269,158.2566,23.7,10.2,16.3,23.7,10.2,16.3,74.2,0.0,0.0,0.0,13.0,1020.2,Partially cloudy
2019-12-07,234.95833333333331,131.32413,172.92049,23.8,10.8,16.3,23.8,10.8,16.3,76.6,0.0,0.0,0.0,11.2,1019.2,Clear
2019-12-08,229.83333333333331,130.21956,229.30807,23.0,10.7,16.4,23.0,10.7,16.4,73.9,0.0,0.0,0.0,11.2,1018.8,Clear
